,Unnamed: 0.1,ages_ranges,genders,behavior,scholarities,audience,timestamp,topic,country_code
6120,6120,18-24,1.0,Expats,Graduated,180000,1485789793.38,mobile phones gadgets,DZ
6121,6121,25-44,1.0,Expats,Graduated,200000,1485789793.38,mobile phones gadgets,DZ
6122,6122,45+,1.0,Expats,Graduated,25000,1485789793.38,mobile phones gadgets,DZ
6123,6123,18-24,2.0,Expats,Graduated,80000,1485789793.38,mobile phones gadgets,DZ
6124,6124,25-44,2.0,Expats,Graduated,51000,1485789793.38,mobile phones gadgets,DZ
6125,6125,45+,2.0,Expats,Graduated,7300,1485789793.38,mobile phones gadgets,DZ
6126,6126,18-24,1.0,Expats,No Degree,180000,1485789793.38,mobile phones gadgets,DZ
6127,6127,25-44,1.0,Expats,No Degree,280000,1485789793.38,mobile phones gadgets,DZ
6128,6128,45+,1.0,Expats,No Degree,46000,1485789793.38,mobile phones gadgets,DZ
6129,6129,18-24,2.0,Expats,No Degree,110000,1485789793.38,mobile phones gadgets,DZ
6130,6130,25-44,2.0,Expats,No Degree,92000,1485789793.38,mobile phones gadgets,DZ
6131,6131,45+,2.0,Expats,No Degree,14000,1485789793.38,mobile phones gadgets,DZ
6132,6132,18-24,1.0,Expats,High School,70000,1485789793.38,mobile phones gadgets,DZ
6133,6133,25-44,1.0,Expats,High School,49000,1485789793.38,mobile phones gadgets,DZ
6134,6134,45+,1.0,Expats,High School,8700,1485789793.38,mobile phones gadgets,DZ
6135,6135,18-24,2.0,Expats,High School,33000,1485789793.38,mobile phones gadgets,DZ
6136,6136,25-44,2.0,Expats,High School,15000,1485789793.38,mobile phones gadgets,DZ
6137,6137,45+,2.0,Expats,High School,3100,1485789793.38,mobile phones gadgets,DZ
6138,6138,18-24,1.0,Locals,Graduated,860000,1485789793.38,mobile phones gadgets,DZ
6139,6139,25-44,1.0,Locals,Graduated,1300000,1485789793.38,mobile phones gadgets,DZ
6140,6140,45+,1.0,Locals,Graduated,140000,1485789793.38,mobile phones gadgets,DZ
6141,6141,18-24,2.0,Locals,Graduated,620000,1485789793.38,mobile phones gadgets,DZ
6142,6142,25-44,2.0,Locals,Graduated,580000,1485789793.38,mobile phones gadgets,DZ
6143,6143,45+,2.0,Locals,Graduated,51000,1485789793.38,mobile phones gadgets,DZ
6144,6144,18-24,1.0,Locals,No Degree,1800000,1485789793.38,mobile phones gadgets,DZ
6145,6145,25-44,1.0,Locals,No Degree,2400000,1485789793.38,mobile phones gadgets,DZ
6146,6146,45+,1.0,Locals,No Degree,380000,1485789793.38,mobile phones gadgets,DZ
6147,6147,18-24,2.0,Locals,No Degree,1400000,1485789793.38,mobile phones gadgets,DZ
6148,6148,25-44,2.0,Locals,No Degree,1100000,1485789793.38,mobile phones gadgets,DZ
6149,6149,45+,2.0,Locals,No Degree,150000,1485789793.38,mobile phones gadgets,DZ
6150,6150,18-24,1.0,Locals,High School,410000,1485789793.38,mobile phones gadgets,DZ
6151,6151,25-44,1.0,Locals,High School,380000,1485789793.38,mobile phones gadgets,DZ
6152,6152,45+,1.0,Locals,High School,56000,1485789793.38,mobile phones gadgets,DZ
6153,6153,18-24,2.0,Locals,High School,320000,1485789793.38,mobile phones gadgets,DZ
6154,6154,25-44,2.0,Locals,High School,150000,1485789793.38,mobile phones gadgets,DZ
6155,6155,45+,2.0,Locals,High School,23000,1485789793.38,mobile phones gadgets,DZ
6156,6156,18-24,1.0,Expats,Graduated,27000,1485789793.38,mobile phones gadgets,BH
6157,6157,25-44,1.0,Expats,Graduated,140000,1485789793.38,mobile phones gadgets,BH
6158,6158,45+,1.0,Expats,Graduated,20000,1485789793.38,mobile phones gadgets,BH
6159,6159,18-24,2.0,Expats,Graduated,7300,1485789793.38,mobile phones gadgets,BH
6160,6160,25-44,2.0,Expats,Graduated,46000,1485789793.38,mobile phones gadgets,BH
6161,6161,45+,2.0,Expats,Graduated,8300,1485789793.38,mobile phones gadgets,BH
6162,6162,18-24,1.0,Expats,No Degree,59000,1485789793.38,mobile phones gadgets,BH
6163,6163,25-44,1.0,Expats,No Degree,160000,1485789793.38,mobile phones gadgets,BH
6164,6164,45+,1.0,Expats,No Degree,29000,1485789793.38,mobile phones gadgets,BH
6165,6165,18-24,2.0,Expats,No Degree,16000,1485789793.38,mobile phones gadgets,BH
6166,6166,25-44,2.0,Expats,No Degree,38000,1485789793.38,mobile phones gadgets,BH
6167,6167,45+,2.0,Expats,No Degree,8800,1485789793.38,mobile phones gadgets,BH
