,age_range,gender,citizenship,scholarity,audience,topic,country_code
612,18-24,Male,Expats,Graduated,99000,fitness and wellness,DZ
613,25-44,Male,Expats,Graduated,95000,fitness and wellness,DZ
614,45+,Male,Expats,Graduated,13000,fitness and wellness,DZ
615,18-24,Female,Expats,Graduated,30000,fitness and wellness,DZ
616,25-44,Female,Expats,Graduated,26000,fitness and wellness,DZ
617,45+,Female,Expats,Graduated,5100,fitness and wellness,DZ
618,18-24,Male,Expats,No Degree,45000,fitness and wellness,DZ
619,25-44,Male,Expats,No Degree,64000,fitness and wellness,DZ
620,45+,Male,Expats,No Degree,12000,fitness and wellness,DZ
621,18-24,Female,Expats,No Degree,19000,fitness and wellness,DZ
622,25-44,Female,Expats,No Degree,25000,fitness and wellness,DZ
623,45+,Female,Expats,No Degree,6000,fitness and wellness,DZ
624,18-24,Male,Expats,High School,37000,fitness and wellness,DZ
625,25-44,Male,Expats,High School,21000,fitness and wellness,DZ
626,45+,Male,Expats,High School,4100,fitness and wellness,DZ
627,18-24,Female,Expats,High School,13000,fitness and wellness,DZ
628,25-44,Female,Expats,High School,6400,fitness and wellness,DZ
629,45+,Female,Expats,High School,2100,fitness and wellness,DZ
630,18-24,Male,Locals,Graduated,450000,fitness and wellness,DZ
631,25-44,Male,Locals,Graduated,670000,fitness and wellness,DZ
632,45+,Male,Locals,Graduated,78000,fitness and wellness,DZ
633,18-24,Female,Locals,Graduated,310000,fitness and wellness,DZ
634,25-44,Female,Locals,Graduated,370000,fitness and wellness,DZ
635,45+,Female,Locals,Graduated,37000,fitness and wellness,DZ
636,18-24,Male,Locals,No Degree,500000,fitness and wellness,DZ
637,25-44,Male,Locals,No Degree,770000,fitness and wellness,DZ
638,45+,Male,Locals,No Degree,120000,fitness and wellness,DZ
639,18-24,Female,Locals,No Degree,370000,fitness and wellness,DZ
640,25-44,Female,Locals,No Degree,420000,fitness and wellness,DZ
641,45+,Female,Locals,No Degree,73000,fitness and wellness,DZ
642,18-24,Male,Locals,High School,210000,fitness and wellness,DZ
643,25-44,Male,Locals,High School,180000,fitness and wellness,DZ
644,45+,Male,Locals,High School,29000,fitness and wellness,DZ
645,18-24,Female,Locals,High School,150000,fitness and wellness,DZ
646,25-44,Female,Locals,High School,87000,fitness and wellness,DZ
647,45+,Female,Locals,High School,16000,fitness and wellness,DZ
648,18-24,Male,Expats,Graduated,13000,fitness and wellness,BH
649,25-44,Male,Expats,Graduated,67000,fitness and wellness,BH
650,45+,Male,Expats,Graduated,8900,fitness and wellness,BH
651,18-24,Female,Expats,Graduated,3500,fitness and wellness,BH
652,25-44,Female,Expats,Graduated,32000,fitness and wellness,BH
653,45+,Female,Expats,Graduated,5900,fitness and wellness,BH
654,18-24,Male,Expats,No Degree,15000,fitness and wellness,BH
655,25-44,Male,Expats,No Degree,51000,fitness and wellness,BH
656,45+,Male,Expats,No Degree,8400,fitness and wellness,BH
657,18-24,Female,Expats,No Degree,3600,fitness and wellness,BH
658,25-44,Female,Expats,No Degree,17000,fitness and wellness,BH
659,45+,Female,Expats,No Degree,4300,fitness and wellness,BH
660,18-24,Male,Expats,High School,5500,fitness and wellness,BH
661,25-44,Male,Expats,High School,18000,fitness and wellness,BH
662,45+,Male,Expats,High School,3100,fitness and wellness,BH
663,18-24,Female,Expats,High School,2500,fitness and wellness,BH
664,25-44,Female,Expats,High School,9000,fitness and wellness,BH
665,45+,Female,Expats,High School,2100,fitness and wellness,BH
666,18-24,Male,Locals,Graduated,5700,fitness and wellness,BH
667,25-44,Male,Locals,Graduated,16000,fitness and wellness,BH
668,45+,Male,Locals,Graduated,2000,fitness and wellness,BH
669,18-24,Female,Locals,Graduated,2900,fitness and wellness,BH
670,25-44,Female,Locals,Graduated,10000,fitness and wellness,BH
671,45+,Female,Locals,Graduated,1100,fitness and wellness,BH
672,18-24,Male,Locals,No Degree,8200,fitness and wellness,BH
673,25-44,Male,Locals,No Degree,16000,fitness and wellness,BH
674,45+,Male,Locals,No Degree,3300,fitness and wellness,BH
675,18-24,Female,Locals,No Degree,4200,fitness and wellness,BH
676,25-44,Female,Locals,No Degree,9500,fitness and wellness,BH
677,45+,Female,Locals,No Degree,1600,fitness and wellness,BH
678,18-24,Male,Locals,High School,3000,fitness and wellness,BH
679,25-44,Male,Locals,High School,4400,fitness and wellness,BH
680,45+,Male,Locals,High School,630,fitness and wellness,BH
681,18-24,Female,Locals,High School,2500,fitness and wellness,BH
682,25-44,Female,Locals,High School,2700,fitness and wellness,BH
683,45+,Female,Locals,High School,360,fitness and wellness,BH
684,18-24,Male,Expats,Graduated,64000,fitness and wellness,EG
685,25-44,Male,Expats,Graduated,130000,fitness and wellness,EG
686,45+,Male,Expats,Graduated,22000,fitness and wellness,EG
687,18-24,Female,Expats,Graduated,31000,fitness and wellness,EG
688,25-44,Female,Expats,Graduated,64000,fitness and wellness,EG
689,45+,Female,Expats,Graduated,12000,fitness and wellness,EG
690,18-24,Male,Expats,No Degree,23000,fitness and wellness,EG
691,25-44,Male,Expats,No Degree,43000,fitness and wellness,EG
692,45+,Male,Expats,No Degree,12000,fitness and wellness,EG
