,ages_ranges,genders,behavior,scholarities,relationship_statuses,audience,timestamp,publisher_platforms,topic,location
8160,18-24,1,Expats,Graduated,NOTSELECTED,200000,1494418491,['facebook'],mobile phones gadgets,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
8161,25-44,1,Expats,Graduated,NOTSELECTED,240000,1494418491,['facebook'],mobile phones gadgets,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
8162,45+,1,Expats,Graduated,NOTSELECTED,28000,1494418491,['facebook'],mobile phones gadgets,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
8163,18-24,2,Expats,Graduated,NOTSELECTED,80000,1494418491,['facebook'],mobile phones gadgets,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
8164,25-44,2,Expats,Graduated,NOTSELECTED,55000,1494418491,['facebook'],mobile phones gadgets,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
8165,45+,2,Expats,Graduated,NOTSELECTED,7400,1494418491,['facebook'],mobile phones gadgets,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
8166,18-24,1,Expats,No Degree,NOTSELECTED,11000,1494418491,['facebook'],mobile phones gadgets,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
8167,25-44,1,Expats,No Degree,NOTSELECTED,5800,1494418491,['facebook'],mobile phones gadgets,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
8168,45+,1,Expats,No Degree,NOTSELECTED,810,1494418491,['facebook'],mobile phones gadgets,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
8169,18-24,2,Expats,No Degree,NOTSELECTED,5300,1494418491,['facebook'],mobile phones gadgets,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
8170,25-44,2,Expats,No Degree,NOTSELECTED,1500,1494418491,['facebook'],mobile phones gadgets,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
8171,45+,2,Expats,No Degree,NOTSELECTED,300,1494418491,['facebook'],mobile phones gadgets,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
8172,18-24,1,Expats,High School,NOTSELECTED,80000,1494418491,['facebook'],mobile phones gadgets,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
8173,25-44,1,Expats,High School,NOTSELECTED,60000,1494418491,['facebook'],mobile phones gadgets,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
8174,45+,1,Expats,High School,NOTSELECTED,9400,1494418491,['facebook'],mobile phones gadgets,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
8175,18-24,2,Expats,High School,NOTSELECTED,35000,1494418491,['facebook'],mobile phones gadgets,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
8176,25-44,2,Expats,High School,NOTSELECTED,16000,1494418491,['facebook'],mobile phones gadgets,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
8177,45+,2,Expats,High School,NOTSELECTED,3200,1494418491,['facebook'],mobile phones gadgets,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
8178,18-24,1,Expats,UNSPECIFIED,NOTSELECTED,230000,1494418491,['facebook'],mobile phones gadgets,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
8179,25-44,1,Expats,UNSPECIFIED,NOTSELECTED,360000,1494418491,['facebook'],mobile phones gadgets,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
8180,45+,1,Expats,UNSPECIFIED,NOTSELECTED,54000,1494418491,['facebook'],mobile phones gadgets,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
8181,18-24,2,Expats,UNSPECIFIED,NOTSELECTED,120000,1494418491,['facebook'],mobile phones gadgets,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
8182,25-44,2,Expats,UNSPECIFIED,NOTSELECTED,100000,1494418491,['facebook'],mobile phones gadgets,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
