,ages_ranges,audience,behavior,citizenship,genders,relationship_statuses,scholarities,timestamp,publisher_platforms,topic,location
21420,18-24,1400,ALL,India,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],mobile phones gadgets,DZ
21421,25-44,2500,ALL,India,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],mobile phones gadgets,DZ
21422,45+,360,ALL,India,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],mobile phones gadgets,DZ
21423,18-24,860,ALL,India,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],mobile phones gadgets,DZ
21424,25-44,690,ALL,India,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],mobile phones gadgets,DZ
21425,45+,70,ALL,India,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],mobile phones gadgets,DZ
21426,18-24,2700,ALL,India,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],mobile phones gadgets,DZ
21427,25-44,5400,ALL,India,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],mobile phones gadgets,DZ
21428,45+,790,ALL,India,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],mobile phones gadgets,DZ
21429,18-24,1700,ALL,India,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],mobile phones gadgets,DZ
21430,25-44,1500,ALL,India,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],mobile phones gadgets,DZ
21431,45+,120,ALL,India,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],mobile phones gadgets,DZ
21432,18-24,630,ALL,India,1.0,NOTSELECTED,High School,1491204252,['facebook'],mobile phones gadgets,DZ
21433,25-44,630,ALL,India,1.0,NOTSELECTED,High School,1491204252,['facebook'],mobile phones gadgets,DZ
21434,45+,140,ALL,India,1.0,NOTSELECTED,High School,1491204252,['facebook'],mobile phones gadgets,DZ
21435,18-24,440,ALL,India,2.0,NOTSELECTED,High School,1491204252,['facebook'],mobile phones gadgets,DZ
21436,25-44,100,ALL,India,2.0,NOTSELECTED,High School,1491204252,['facebook'],mobile phones gadgets,DZ
21437,45+,0,ALL,India,2.0,NOTSELECTED,High School,1491204252,['facebook'],mobile phones gadgets,DZ
21438,18-24,660,ALL,Bangladesh,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],mobile phones gadgets,DZ
21439,25-44,880,ALL,Bangladesh,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],mobile phones gadgets,DZ
21440,45+,50,ALL,Bangladesh,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],mobile phones gadgets,DZ
21441,18-24,270,ALL,Bangladesh,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],mobile phones gadgets,DZ
21442,25-44,150,ALL,Bangladesh,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],mobile phones gadgets,DZ
