,ages_ranges,audience,behavior,citizenship,genders,relationship_statuses,scholarities,timestamp,publisher_platforms,topic,location
17136,18-24,1100,ALL,India,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],shopping,DZ
17137,25-44,2100,ALL,India,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],shopping,DZ
17138,45+,280,ALL,India,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],shopping,DZ
17139,18-24,710,ALL,India,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],shopping,DZ
17140,25-44,560,ALL,India,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],shopping,DZ
17141,45+,90,ALL,India,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],shopping,DZ
17142,18-24,1700,ALL,India,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],shopping,DZ
17143,25-44,3400,ALL,India,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],shopping,DZ
17144,45+,520,ALL,India,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],shopping,DZ
17145,18-24,1100,ALL,India,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],shopping,DZ
17146,25-44,1100,ALL,India,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],shopping,DZ
17147,45+,130,ALL,India,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],shopping,DZ
17148,18-24,440,ALL,India,1.0,NOTSELECTED,High School,1491204252,['facebook'],shopping,DZ
17149,25-44,430,ALL,India,1.0,NOTSELECTED,High School,1491204252,['facebook'],shopping,DZ
17150,45+,90,ALL,India,1.0,NOTSELECTED,High School,1491204252,['facebook'],shopping,DZ
17151,18-24,330,ALL,India,2.0,NOTSELECTED,High School,1491204252,['facebook'],shopping,DZ
17152,25-44,80,ALL,India,2.0,NOTSELECTED,High School,1491204252,['facebook'],shopping,DZ
17153,45+,0,ALL,India,2.0,NOTSELECTED,High School,1491204252,['facebook'],shopping,DZ
17154,18-24,450,ALL,Bangladesh,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],shopping,DZ
17155,25-44,610,ALL,Bangladesh,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],shopping,DZ
17156,45+,40,ALL,Bangladesh,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],shopping,DZ
17157,18-24,200,ALL,Bangladesh,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],shopping,DZ
17158,25-44,110,ALL,Bangladesh,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],shopping,DZ
17159,45+,0,ALL,Bangladesh,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],shopping,DZ
17160,18-24,900,ALL,Bangladesh,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],shopping,DZ
17161,25-44,1600,ALL,Bangladesh,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],shopping,DZ
17162,45+,250,ALL,Bangladesh,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],shopping,DZ
17163,18-24,380,ALL,Bangladesh,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],shopping,DZ
17164,25-44,290,ALL,Bangladesh,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],shopping,DZ
17165,45+,0,ALL,Bangladesh,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],shopping,DZ
17166,18-24,80,ALL,Bangladesh,1.0,NOTSELECTED,High School,1491204252,['facebook'],shopping,DZ
17167,25-44,110,ALL,Bangladesh,1.0,NOTSELECTED,High School,1491204252,['facebook'],shopping,DZ
17168,45+,0,ALL,Bangladesh,1.0,NOTSELECTED,High School,1491204252,['facebook'],shopping,DZ
17169,18-24,50,ALL,Bangladesh,2.0,NOTSELECTED,High School,1491204252,['facebook'],shopping,DZ
17170,25-44,40,ALL,Bangladesh,2.0,NOTSELECTED,High School,1491204252,['facebook'],shopping,DZ
17171,45+,0,ALL,Bangladesh,2.0,NOTSELECTED,High School,1491204252,['facebook'],shopping,DZ
17172,18-24,0,ALL,Nepal,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],shopping,DZ
17173,25-44,0,ALL,Nepal,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],shopping,DZ
17174,45+,0,ALL,Nepal,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],shopping,DZ
