,age_range,gender,citizenship,scholarity,audience,topic,country_code
7344,18-24,Male,Expats,Graduated,3000,stroke heart disease,DZ
7345,25-44,Male,Expats,Graduated,4400,stroke heart disease,DZ
7346,45+,Male,Expats,Graduated,880,stroke heart disease,DZ
7347,18-24,Female,Expats,Graduated,1300,stroke heart disease,DZ
7348,25-44,Female,Expats,Graduated,1300,stroke heart disease,DZ
7349,45+,Female,Expats,Graduated,390,stroke heart disease,DZ
7350,18-24,Male,Expats,No Degree,2600,stroke heart disease,DZ
7351,25-44,Male,Expats,No Degree,6000,stroke heart disease,DZ
7352,45+,Male,Expats,No Degree,1500,stroke heart disease,DZ
7353,18-24,Female,Expats,No Degree,1000,stroke heart disease,DZ
7354,25-44,Female,Expats,No Degree,1900,stroke heart disease,DZ
7355,45+,Female,Expats,No Degree,640,stroke heart disease,DZ
7356,18-24,Male,Expats,High School,1200,stroke heart disease,DZ
7357,25-44,Male,Expats,High School,1100,stroke heart disease,DZ
7358,45+,Male,Expats,High School,240,stroke heart disease,DZ
7359,18-24,Female,Expats,High School,500,stroke heart disease,DZ
7360,25-44,Female,Expats,High School,310,stroke heart disease,DZ
7361,45+,Female,Expats,High School,110,stroke heart disease,DZ
7362,18-24,Male,Locals,Graduated,12000,stroke heart disease,DZ
7363,25-44,Male,Locals,Graduated,34000,stroke heart disease,DZ
7364,45+,Male,Locals,Graduated,7300,stroke heart disease,DZ
7365,18-24,Female,Locals,Graduated,13000,stroke heart disease,DZ
7366,25-44,Female,Locals,Graduated,21000,stroke heart disease,DZ
7367,45+,Female,Locals,Graduated,3900,stroke heart disease,DZ
7368,18-24,Male,Locals,No Degree,19000,stroke heart disease,DZ
7369,25-44,Male,Locals,No Degree,56000,stroke heart disease,DZ
7370,45+,Male,Locals,No Degree,13000,stroke heart disease,DZ
7371,18-24,Female,Locals,No Degree,15000,stroke heart disease,DZ
7372,25-44,Female,Locals,No Degree,29000,stroke heart disease,DZ
7373,45+,Female,Locals,No Degree,8100,stroke heart disease,DZ
7374,18-24,Male,Locals,High School,5800,stroke heart disease,DZ
7375,25-44,Male,Locals,High School,10000,stroke heart disease,DZ
7376,45+,Male,Locals,High School,2900,stroke heart disease,DZ
7377,18-24,Female,Locals,High School,5500,stroke heart disease,DZ
7378,25-44,Female,Locals,High School,4700,stroke heart disease,DZ
7379,45+,Female,Locals,High School,1600,stroke heart disease,DZ
7380,18-24,Male,Expats,Graduated,450,stroke heart disease,BH
7381,25-44,Male,Expats,Graduated,1400,stroke heart disease,BH
7382,45+,Male,Expats,Graduated,260,stroke heart disease,BH
7383,18-24,Female,Expats,Graduated,70,stroke heart disease,BH
7384,25-44,Female,Expats,Graduated,1100,stroke heart disease,BH
7385,45+,Female,Expats,Graduated,820,stroke heart disease,BH
7386,18-24,Male,Expats,No Degree,340,stroke heart disease,BH
7387,25-44,Male,Expats,No Degree,850,stroke heart disease,BH
7388,45+,Male,Expats,No Degree,180,stroke heart disease,BH
7389,18-24,Female,Expats,No Degree,30,stroke heart disease,BH
7390,25-44,Female,Expats,No Degree,370,stroke heart disease,BH
7391,45+,Female,Expats,No Degree,510,stroke heart disease,BH
7392,18-24,Male,Expats,High School,120,stroke heart disease,BH
7393,25-44,Male,Expats,High School,410,stroke heart disease,BH
7394,45+,Male,Expats,High School,80,stroke heart disease,BH
7395,18-24,Female,Expats,High School,30,stroke heart disease,BH
7396,25-44,Female,Expats,High School,430,stroke heart disease,BH
7397,45+,Female,Expats,High School,230,stroke heart disease,BH
7398,18-24,Male,Locals,Graduated,40,stroke heart disease,BH
7399,25-44,Male,Locals,Graduated,70,stroke heart disease,BH
7400,45+,Male,Locals,Graduated,20,stroke heart disease,BH
7401,18-24,Female,Locals,Graduated,20,stroke heart disease,BH
7402,25-44,Female,Locals,Graduated,90,stroke heart disease,BH
7403,45+,Female,Locals,Graduated,20,stroke heart disease,BH
7404,18-24,Male,Locals,No Degree,20,stroke heart disease,BH
7405,25-44,Male,Locals,No Degree,50,stroke heart disease,BH
7406,45+,Male,Locals,No Degree,20,stroke heart disease,BH
7407,18-24,Female,Locals,No Degree,20,stroke heart disease,BH
7408,25-44,Female,Locals,No Degree,20,stroke heart disease,BH
7409,45+,Female,Locals,No Degree,20,stroke heart disease,BH
7410,18-24,Male,Locals,High School,20,stroke heart disease,BH
7411,25-44,Male,Locals,High School,30,stroke heart disease,BH
7412,45+,Male,Locals,High School,20,stroke heart disease,BH
7413,18-24,Female,Locals,High School,20,stroke heart disease,BH
7414,25-44,Female,Locals,High School,20,stroke heart disease,BH
7415,45+,Female,Locals,High School,20,stroke heart disease,BH
7416,18-24,Male,Expats,Graduated,3600,stroke heart disease,EG
7417,25-44,Male,Expats,Graduated,6600,stroke heart disease,EG
7418,45+,Male,Expats,Graduated,2300,stroke heart disease,EG
7419,18-24,Female,Expats,Graduated,2000,stroke heart disease,EG
7420,25-44,Female,Expats,Graduated,3900,stroke heart disease,EG
7421,45+,Female,Expats,Graduated,1200,stroke heart disease,EG
7422,18-24,Male,Expats,No Degree,1200,stroke heart disease,EG
7423,25-44,Male,Expats,No Degree,2600,stroke heart disease,EG
7424,45+,Male,Expats,No Degree,1500,stroke heart disease,EG
7425,18-24,Female,Expats,No Degree,850,stroke heart disease,EG
7426,25-44,Female,Expats,No Degree,1600,stroke heart disease,EG
7427,45+,Female,Expats,No Degree,1400,stroke heart disease,EG
7428,18-24,Male,Expats,High School,2200,stroke heart disease,EG
7429,25-44,Male,Expats,High School,1400,stroke heart disease,EG
7430,45+,Male,Expats,High School,540,stroke heart disease,EG
7431,18-24,Female,Expats,High School,1400,stroke heart disease,EG
7432,25-44,Female,Expats,High School,890,stroke heart disease,EG
7433,45+,Female,Expats,High School,450,stroke heart disease,EG
7434,18-24,Male,Locals,Graduated,66000,stroke heart disease,EG
7435,25-44,Male,Locals,Graduated,150000,stroke heart disease,EG
7436,45+,Male,Locals,Graduated,46000,stroke heart disease,EG
7437,18-24,Female,Locals,Graduated,78000,stroke heart disease,EG
7438,25-44,Female,Locals,Graduated,110000,stroke heart disease,EG
7439,45+,Female,Locals,Graduated,31000,stroke heart disease,EG
7440,18-24,Male,Locals,No Degree,34000,stroke heart disease,EG
7441,25-44,Male,Locals,No Degree,79000,stroke heart disease,EG
7442,45+,Male,Locals,No Degree,49000,stroke heart disease,EG
7443,18-24,Female,Locals,No Degree,47000,stroke heart disease,EG
7444,25-44,Female,Locals,No Degree,65000,stroke heart disease,EG
7445,45+,Female,Locals,No Degree,45000,stroke heart disease,EG
7446,18-24,Male,Locals,High School,43000,stroke heart disease,EG
7447,25-44,Male,Locals,High School,31000,stroke heart disease,EG
7448,45+,Male,Locals,High School,12000,stroke heart disease,EG
7449,18-24,Female,Locals,High School,54000,stroke heart disease,EG
7450,25-44,Female,Locals,High School,20000,stroke heart disease,EG
7451,45+,Female,Locals,High School,6400,stroke heart disease,EG
7452,18-24,Male,Expats,Graduated,1800,stroke heart disease,IQ
7453,25-44,Male,Expats,Graduated,5800,stroke heart disease,IQ
7454,45+,Male,Expats,Graduated,1300,stroke heart disease,IQ
7455,18-24,Female,Expats,Graduated,760,stroke heart disease,IQ
7456,25-44,Female,Expats,Graduated,1700,stroke heart disease,IQ
7457,45+,Female,Expats,Graduated,330,stroke heart disease,IQ
7458,18-24,Male,Expats,No Degree,1400,stroke heart disease,IQ
7459,25-44,Male,Expats,No Degree,2800,stroke heart disease,IQ
7460,45+,Male,Expats,No Degree,900,stroke heart disease,IQ
7461,18-24,Female,Expats,No Degree,1100,stroke heart disease,IQ
7462,25-44,Female,Expats,No Degree,1500,stroke heart disease,IQ
7463,45+,Female,Expats,No Degree,370,stroke heart disease,IQ
7464,18-24,Male,Expats,High School,990,stroke heart disease,IQ
7465,25-44,Male,Expats,High School,1400,stroke heart disease,IQ
7466,45+,Male,Expats,High School,440,stroke heart disease,IQ
7467,18-24,Female,Expats,High School,610,stroke heart disease,IQ
7468,25-44,Female,Expats,High School,580,stroke heart disease,IQ
7469,45+,Female,Expats,High School,70,stroke heart disease,IQ
7470,18-24,Male,Locals,Graduated,17000,stroke heart disease,IQ
7471,25-44,Male,Locals,Graduated,68000,stroke heart disease,IQ
7472,45+,Male,Locals,Graduated,20000,stroke heart disease,IQ
7473,18-24,Female,Locals,Graduated,12000,stroke heart disease,IQ
7474,25-44,Female,Locals,Graduated,30000,stroke heart disease,IQ
7475,45+,Female,Locals,Graduated,6700,stroke heart disease,IQ
7476,18-24,Male,Locals,No Degree,26000,stroke heart disease,IQ
7477,25-44,Male,Locals,No Degree,63000,stroke heart disease,IQ
7478,45+,Male,Locals,No Degree,30000,stroke heart disease,IQ
7479,18-24,Female,Locals,No Degree,22000,stroke heart disease,IQ
7480,25-44,Female,Locals,No Degree,34000,stroke heart disease,IQ
7481,45+,Female,Locals,No Degree,12000,stroke heart disease,IQ
7482,18-24,Male,Locals,High School,12000,stroke heart disease,IQ
7483,25-44,Male,Locals,High School,20000,stroke heart disease,IQ
7484,45+,Male,Locals,High School,6400,stroke heart disease,IQ
7485,18-24,Female,Locals,High School,12000,stroke heart disease,IQ
7486,25-44,Female,Locals,High School,9100,stroke heart disease,IQ
7487,45+,Female,Locals,High School,2300,stroke heart disease,IQ
7488,18-24,Male,Expats,Graduated,2700,stroke heart disease,JO
7489,25-44,Male,Expats,Graduated,8100,stroke heart disease,JO
7490,45+,Male,Expats,Graduated,2700,stroke heart disease,JO
7491,18-24,Female,Expats,Graduated,2000,stroke heart disease,JO
7492,25-44,Female,Expats,Graduated,7000,stroke heart disease,JO
7493,45+,Female,Expats,Graduated,2200,stroke heart disease,JO
7494,18-24,Male,Expats,No Degree,3300,stroke heart disease,JO
7495,25-44,Male,Expats,No Degree,8400,stroke heart disease,JO
7496,45+,Male,Expats,No Degree,3700,stroke heart disease,JO
7497,18-24,Female,Expats,No Degree,1700,stroke heart disease,JO
7498,25-44,Female,Expats,No Degree,4600,stroke heart disease,JO
7499,45+,Female,Expats,No Degree,3300,stroke heart disease,JO
7500,18-24,Male,Expats,High School,2300,stroke heart disease,JO
7501,25-44,Male,Expats,High School,2600,stroke heart disease,JO
7502,45+,Male,Expats,High School,800,stroke heart disease,JO
7503,18-24,Female,Expats,High School,1600,stroke heart disease,JO
7504,25-44,Female,Expats,High School,2000,stroke heart disease,JO
7505,45+,Female,Expats,High School,870,stroke heart disease,JO
7506,18-24,Male,Locals,Graduated,8300,stroke heart disease,JO
7507,25-44,Male,Locals,Graduated,25000,stroke heart disease,JO
7508,45+,Male,Locals,Graduated,9200,stroke heart disease,JO
7509,18-24,Female,Locals,Graduated,7100,stroke heart disease,JO
7510,25-44,Female,Locals,Graduated,25000,stroke heart disease,JO
7511,45+,Female,Locals,Graduated,5600,stroke heart disease,JO
7512,18-24,Male,Locals,No Degree,9900,stroke heart disease,JO
7513,25-44,Male,Locals,No Degree,22000,stroke heart disease,JO
7514,45+,Male,Locals,No Degree,15000,stroke heart disease,JO
7515,18-24,Female,Locals,No Degree,10000,stroke heart disease,JO
7516,25-44,Female,Locals,No Degree,21000,stroke heart disease,JO
7517,45+,Female,Locals,No Degree,12000,stroke heart disease,JO
7518,18-24,Male,Locals,High School,6700,stroke heart disease,JO
7519,25-44,Male,Locals,High School,7600,stroke heart disease,JO
7520,45+,Male,Locals,High School,4100,stroke heart disease,JO
7521,18-24,Female,Locals,High School,7300,stroke heart disease,JO
7522,25-44,Female,Locals,High School,7400,stroke heart disease,JO
7523,45+,Female,Locals,High School,2400,stroke heart disease,JO
7524,18-24,Male,Expats,Graduated,1100,stroke heart disease,KW
7525,25-44,Male,Expats,Graduated,11000,stroke heart disease,KW
7526,45+,Male,Expats,Graduated,1700,stroke heart disease,KW
7527,18-24,Female,Expats,Graduated,510,stroke heart disease,KW
7528,25-44,Female,Expats,Graduated,8300,stroke heart disease,KW
7529,45+,Female,Expats,Graduated,2600,stroke heart disease,KW
7530,18-24,Male,Expats,No Degree,3600,stroke heart disease,KW
7531,25-44,Male,Expats,No Degree,13000,stroke heart disease,KW
7532,45+,Male,Expats,No Degree,3100,stroke heart disease,KW
7533,18-24,Female,Expats,No Degree,730,stroke heart disease,KW
7534,25-44,Female,Expats,No Degree,4700,stroke heart disease,KW
7535,45+,Female,Expats,No Degree,1700,stroke heart disease,KW
7536,18-24,Male,Expats,High School,560,stroke heart disease,KW
7537,25-44,Male,Expats,High School,3600,stroke heart disease,KW
7538,45+,Male,Expats,High School,540,stroke heart disease,KW
7539,18-24,Female,Expats,High School,350,stroke heart disease,KW
7540,25-44,Female,Expats,High School,3000,stroke heart disease,KW
7541,45+,Female,Expats,High School,940,stroke heart disease,KW
7542,18-24,Male,Locals,Graduated,30,stroke heart disease,KW
7543,25-44,Male,Locals,Graduated,330,stroke heart disease,KW
7544,45+,Male,Locals,Graduated,40,stroke heart disease,KW
7545,18-24,Female,Locals,Graduated,20,stroke heart disease,KW
7546,25-44,Female,Locals,Graduated,270,stroke heart disease,KW
7547,45+,Female,Locals,Graduated,100,stroke heart disease,KW
7548,18-24,Male,Locals,No Degree,160,stroke heart disease,KW
7549,25-44,Male,Locals,No Degree,390,stroke heart disease,KW
7550,45+,Male,Locals,No Degree,90,stroke heart disease,KW
7551,18-24,Female,Locals,No Degree,60,stroke heart disease,KW
7552,25-44,Female,Locals,No Degree,210,stroke heart disease,KW
7553,45+,Female,Locals,No Degree,40,stroke heart disease,KW
7554,18-24,Male,Locals,High School,20,stroke heart disease,KW
7555,25-44,Male,Locals,High School,50,stroke heart disease,KW
7556,45+,Male,Locals,High School,20,stroke heart disease,KW
7557,18-24,Female,Locals,High School,30,stroke heart disease,KW
7558,25-44,Female,Locals,High School,70,stroke heart disease,KW
7559,45+,Female,Locals,High School,20,stroke heart disease,KW
7560,18-24,Male,Expats,Graduated,1000,stroke heart disease,LB
7561,25-44,Male,Expats,Graduated,1700,stroke heart disease,LB
7562,45+,Male,Expats,Graduated,420,stroke heart disease,LB
7563,18-24,Female,Expats,Graduated,480,stroke heart disease,LB
7564,25-44,Female,Expats,Graduated,1300,stroke heart disease,LB
7565,45+,Female,Expats,Graduated,1000,stroke heart disease,LB
7566,18-24,Male,Expats,No Degree,1500,stroke heart disease,LB
7567,25-44,Male,Expats,No Degree,2800,stroke heart disease,LB
7568,45+,Male,Expats,No Degree,790,stroke heart disease,LB
7569,18-24,Female,Expats,No Degree,690,stroke heart disease,LB
7570,25-44,Female,Expats,No Degree,1800,stroke heart disease,LB
7571,45+,Female,Expats,No Degree,1600,stroke heart disease,LB
7572,18-24,Male,Expats,High School,500,stroke heart disease,LB
7573,25-44,Male,Expats,High School,730,stroke heart disease,LB
7574,45+,Male,Expats,High School,260,stroke heart disease,LB
7575,18-24,Female,Expats,High School,270,stroke heart disease,LB
7576,25-44,Female,Expats,High School,500,stroke heart disease,LB
7577,45+,Female,Expats,High School,340,stroke heart disease,LB
7578,18-24,Male,Locals,Graduated,2200,stroke heart disease,LB
7579,25-44,Male,Locals,Graduated,4300,stroke heart disease,LB
7580,45+,Male,Locals,Graduated,2100,stroke heart disease,LB
