,age_range,gender,citizenship,scholarity,audience,topic,country_code
1836,18-24,Male,Expats,Graduated,19000,obesity,DZ
1837,25-44,Male,Expats,Graduated,17000,obesity,DZ
1838,45+,Male,Expats,Graduated,2400,obesity,DZ
1839,18-24,Female,Expats,Graduated,8800,obesity,DZ
1840,25-44,Female,Expats,Graduated,7600,obesity,DZ
1841,45+,Female,Expats,Graduated,1300,obesity,DZ
1842,18-24,Male,Expats,No Degree,11000,obesity,DZ
1843,25-44,Male,Expats,No Degree,16000,obesity,DZ
1844,45+,Male,Expats,No Degree,3000,obesity,DZ
1845,18-24,Female,Expats,No Degree,8200,obesity,DZ
1846,25-44,Female,Expats,No Degree,9300,obesity,DZ
1847,45+,Female,Expats,No Degree,2000,obesity,DZ
1848,18-24,Male,Expats,High School,7300,obesity,DZ
1849,25-44,Male,Expats,High School,4300,obesity,DZ
1850,45+,Male,Expats,High School,880,obesity,DZ
1851,18-24,Female,Expats,High School,3800,obesity,DZ
1852,25-44,Female,Expats,High School,2100,obesity,DZ
1853,45+,Female,Expats,High School,610,obesity,DZ
1854,18-24,Male,Locals,Graduated,86000,obesity,DZ
1855,25-44,Male,Locals,Graduated,120000,obesity,DZ
1856,45+,Male,Locals,Graduated,13000,obesity,DZ
1857,18-24,Female,Locals,Graduated,80000,obesity,DZ
1858,25-44,Female,Locals,Graduated,100000,obesity,DZ
1859,45+,Female,Locals,Graduated,10000,obesity,DZ
1860,18-24,Male,Locals,No Degree,100000,obesity,DZ
1861,25-44,Male,Locals,No Degree,170000,obesity,DZ
1862,45+,Male,Locals,No Degree,24000,obesity,DZ
1863,18-24,Female,Locals,No Degree,110000,obesity,DZ
1864,25-44,Female,Locals,No Degree,140000,obesity,DZ
1865,45+,Female,Locals,No Degree,22000,obesity,DZ
1866,18-24,Male,Locals,High School,41000,obesity,DZ
1867,25-44,Male,Locals,High School,34000,obesity,DZ
1868,45+,Male,Locals,High School,4700,obesity,DZ
1869,18-24,Female,Locals,High School,41000,obesity,DZ
1870,25-44,Female,Locals,High School,26000,obesity,DZ
1871,45+,Female,Locals,High School,4500,obesity,DZ
1872,18-24,Male,Expats,Graduated,3200,obesity,BH
1873,25-44,Male,Expats,Graduated,13000,obesity,BH
1874,45+,Male,Expats,Graduated,1300,obesity,BH
1875,18-24,Female,Expats,Graduated,1200,obesity,BH
1876,25-44,Female,Expats,Graduated,12000,obesity,BH
1877,45+,Female,Expats,Graduated,2300,obesity,BH
1878,18-24,Male,Expats,No Degree,3300,obesity,BH
1879,25-44,Male,Expats,No Degree,11000,obesity,BH
1880,45+,Male,Expats,No Degree,1600,obesity,BH
