,ages_ranges,genders,behavior,scholarities,audience,topic,country_code
11016,18-24,1.0,Expats,Graduated,640,Firearm or Gun,Alabama
11017,25-44,1.0,Expats,Graduated,2300,Firearm or Gun,Alabama
11018,45+,1.0,Expats,Graduated,600,Firearm or Gun,Alabama
11019,18-24,2.0,Expats,Graduated,90,Firearm or Gun,Alabama
11020,25-44,2.0,Expats,Graduated,300,Firearm or Gun,Alabama
11021,45+,2.0,Expats,Graduated,210,Firearm or Gun,Alabama
11022,18-24,1.0,Expats,No Degree,550,Firearm or Gun,Alabama
11023,25-44,1.0,Expats,No Degree,1500,Firearm or Gun,Alabama
11024,45+,1.0,Expats,No Degree,300,Firearm or Gun,Alabama
11025,18-24,2.0,Expats,No Degree,60,Firearm or Gun,Alabama
11026,25-44,2.0,Expats,No Degree,200,Firearm or Gun,Alabama
11027,45+,2.0,Expats,No Degree,90,Firearm or Gun,Alabama
11028,18-24,1.0,Expats,High School,490,Firearm or Gun,Alabama
11029,25-44,1.0,Expats,High School,1300,Firearm or Gun,Alabama
11030,45+,1.0,Expats,High School,270,Firearm or Gun,Alabama
11031,18-24,2.0,Expats,High School,80,Firearm or Gun,Alabama
11032,25-44,2.0,Expats,High School,240,Firearm or Gun,Alabama
11033,45+,2.0,Expats,High School,110,Firearm or Gun,Alabama
11034,18-24,1.0,Locals,Graduated,12000,Firearm or Gun,Alabama
11035,25-44,1.0,Locals,Graduated,50000,Firearm or Gun,Alabama
11036,45+,1.0,Locals,Graduated,40000,Firearm or Gun,Alabama
11037,18-24,2.0,Locals,Graduated,2600,Firearm or Gun,Alabama
11038,25-44,2.0,Locals,Graduated,17000,Firearm or Gun,Alabama
11039,45+,2.0,Locals,Graduated,17000,Firearm or Gun,Alabama
11040,18-24,1.0,Locals,No Degree,5100,Firearm or Gun,Alabama
11041,25-44,1.0,Locals,No Degree,12000,Firearm or Gun,Alabama
11042,45+,1.0,Locals,No Degree,14000,Firearm or Gun,Alabama
11043,18-24,2.0,Locals,No Degree,1500,Firearm or Gun,Alabama
11044,25-44,2.0,Locals,No Degree,3500,Firearm or Gun,Alabama
11045,45+,2.0,Locals,No Degree,6200,Firearm or Gun,Alabama
11046,18-24,1.0,Locals,High School,16000,Firearm or Gun,Alabama
11047,25-44,1.0,Locals,High School,39000,Firearm or Gun,Alabama
11048,45+,1.0,Locals,High School,28000,Firearm or Gun,Alabama
11049,18-24,2.0,Locals,High School,4400,Firearm or Gun,Alabama
11050,25-44,2.0,Locals,High School,12000,Firearm or Gun,Alabama
11051,45+,2.0,Locals,High School,14000,Firearm or Gun,Alabama
11052,18-24,1.0,Expats,Graduated,160,Firearm or Gun,Alaska
11053,25-44,1.0,Expats,Graduated,670,Firearm or Gun,Alaska
11054,45+,1.0,Expats,Graduated,390,Firearm or Gun,Alaska
11055,18-24,2.0,Expats,Graduated,20,Firearm or Gun,Alaska
11056,25-44,2.0,Expats,Graduated,190,Firearm or Gun,Alaska
11057,45+,2.0,Expats,Graduated,80,Firearm or Gun,Alaska
11058,18-24,1.0,Expats,No Degree,80,Firearm or Gun,Alaska
11059,25-44,1.0,Expats,No Degree,210,Firearm or Gun,Alaska
11060,45+,1.0,Expats,No Degree,220,Firearm or Gun,Alaska
11061,18-24,2.0,Expats,No Degree,20,Firearm or Gun,Alaska
11062,25-44,2.0,Expats,No Degree,100,Firearm or Gun,Alaska
11063,45+,2.0,Expats,No Degree,70,Firearm or Gun,Alaska
11064,18-24,1.0,Expats,High School,180,Firearm or Gun,Alaska
11065,25-44,1.0,Expats,High School,500,Firearm or Gun,Alaska
11066,45+,1.0,Expats,High School,180,Firearm or Gun,Alaska
11067,18-24,2.0,Expats,High School,30,Firearm or Gun,Alaska
11068,25-44,2.0,Expats,High School,90,Firearm or Gun,Alaska
11069,45+,2.0,Expats,High School,70,Firearm or Gun,Alaska
11070,18-24,1.0,Locals,Graduated,1800,Firearm or Gun,Alaska
11071,25-44,1.0,Locals,Graduated,8400,Firearm or Gun,Alaska
11072,45+,1.0,Locals,Graduated,6100,Firearm or Gun,Alaska
11073,18-24,2.0,Locals,Graduated,370,Firearm or Gun,Alaska
11074,25-44,2.0,Locals,Graduated,3100,Firearm or Gun,Alaska
11075,45+,2.0,Locals,Graduated,3000,Firearm or Gun,Alaska
11076,18-24,1.0,Locals,No Degree,1100,Firearm or Gun,Alaska
11077,25-44,1.0,Locals,No Degree,2800,Firearm or Gun,Alaska
11078,45+,1.0,Locals,No Degree,2500,Firearm or Gun,Alaska
11079,18-24,2.0,Locals,No Degree,310,Firearm or Gun,Alaska
11080,25-44,2.0,Locals,No Degree,1000,Firearm or Gun,Alaska
11081,45+,2.0,Locals,No Degree,1400,Firearm or Gun,Alaska
11082,18-24,1.0,Locals,High School,3600,Firearm or Gun,Alaska
11083,25-44,1.0,Locals,High School,7700,Firearm or Gun,Alaska
11084,45+,1.0,Locals,High School,4400,Firearm or Gun,Alaska
11085,18-24,2.0,Locals,High School,790,Firearm or Gun,Alaska
11086,25-44,2.0,Locals,High School,2600,Firearm or Gun,Alaska
11087,45+,2.0,Locals,High School,1700,Firearm or Gun,Alaska
11088,18-24,1.0,Expats,Graduated,2700,Firearm or Gun,Arizona
11089,25-44,1.0,Expats,Graduated,6700,Firearm or Gun,Arizona
11090,45+,1.0,Expats,Graduated,2700,Firearm or Gun,Arizona
11091,18-24,2.0,Expats,Graduated,300,Firearm or Gun,Arizona
11092,25-44,2.0,Expats,Graduated,990,Firearm or Gun,Arizona
11093,45+,2.0,Expats,Graduated,730,Firearm or Gun,Arizona
11094,18-24,1.0,Expats,No Degree,1700,Firearm or Gun,Arizona
11095,25-44,1.0,Expats,No Degree,4700,Firearm or Gun,Arizona
11096,45+,1.0,Expats,No Degree,1900,Firearm or Gun,Arizona
11097,18-24,2.0,Expats,No Degree,360,Firearm or Gun,Arizona
11098,25-44,2.0,Expats,No Degree,710,Firearm or Gun,Arizona
11099,45+,2.0,Expats,No Degree,480,Firearm or Gun,Arizona
11100,18-24,1.0,Expats,High School,2200,Firearm or Gun,Arizona
11101,25-44,1.0,Expats,High School,4300,Firearm or Gun,Arizona
11102,45+,1.0,Expats,High School,1200,Firearm or Gun,Arizona
11103,18-24,2.0,Expats,High School,420,Firearm or Gun,Arizona
11104,25-44,2.0,Expats,High School,670,Firearm or Gun,Arizona
